id;departement_code;zip_code;name;gps_lat;gps_lng
35343;93;93700;Drancy;48.92382297619049;2.45382821428572
35344;93;93440;Dugny;48.95305608108109;2.42423121621622
35345;93;93800;Épinay-sur-Seine;48.95281024390244;2.32321975609756
35346;93;93220;Gagny;48.88299242718445;2.54676679611650
35347;93;93460;Gournay-sur-Marne;48.86190241379311;2.57418551724138
35348;93;93450;L'Île-Saint-Denis;48.93743657142858;2.32493857142857
35349;93;93260;Les Lilas;48.88399434782609;2.42133195652174
35350;93;93190;Livry-Gargan;48.92033378378380;2.53495090090090
35351;93;93370;Montfermeil;48.89529913043480;2.56728163043478
35352;93;93100;Montreuil;48.86430191489363;2.45081031914894
35353;93;93360;Neuilly-Plaisance;48.86486195121952;2.51272634146341
35354;93;93330;Neuilly-sur-Marne;48.86526206896551;2.53672183908046
35355;93;93160;Noisy-le-Grand;48.83600000000001;2.56563018348624
35356;93;93130;Noisy-le-Sec;48.88746432098765;2.45495283950617
35357;93;93500;Pantin;48.89756878787878;2.41268166666667
35358;93;93320;Les Pavillons-sous-Bois;48.90545784313725;2.50152980392157
35359;93;93380;Pierrefitte-sur-Seine;48.95910326923078;2.35926788461538
35360;93;93310;Le Pré-Saint-Gervais;48.88463720000001;2.40743600000000
35361;93;93340;Le Raincy;48.89669500000001;2.51919722222222
35362;93;93230;Romainville;48.88417932584269;2.44036191011236
35363;93;93110;Rosny-sous-Bois;48.87378906666667;2.48674706666667
35364;93;93200;Saint-Denis;48.93155230000000;2.35632780000000
35365;93;93210;Saint-Denis;48.91388329999999;2.35767660000000
35366;93;93400;Saint-Ouen;48.91191033333335;2.33308733333333
35367;93;93270;Sevran;48.93684736842103;2.52817421052632
35368;93;93240;Stains;48.95270319999999;2.39110933333333
35369;93;93290;Tremblay-en-France;48.97638113095239;2.55445732142857
35370;93;93410;Vaujours;48.93275253164556;2.58114911392405
35371;93;93250;Villemomble;48.88461440000001;2.50902866666667
35372;93;93420;Villepinte;48.95807417582416;2.53635131868132
35373;93;93430;Villetaneuse;48.95996583333334;2.34719555555556
35374;94;94480;Ablon-sur-Seine;48.72588714285714;2.42129333333333
35375;94;94140;Alfortville;48.79424000000000;2.42026171428572
35376;94;94110;Arcueil;48.80528682539681;2.33415079365080
35377;94;94470;Boissy-Saint-Léger;48.75044906976746;2.51939209302326
35378;94;94380;Bonneuil-sur-Marne;48.77450277777777;2.48876777777778
35379;94;94360;Bry-sur-Marne;48.83685129629630;2.52220851851852
35380;94;94230;Cachan;48.78977475000001;2.33297375000000
35381;94;94500;Champigny-sur-Marne;48.81618339999998;2.52496560000000
35382;94;94220;Charenton-le-Pont;48.82204111111111;2.40846777777778
35383;94;94430;Chennevières-sur-Marne;48.79810647887324;2.53871352112676
35384;94;94550;Chevilly-Larue;48.76561760000001;2.34595240000000
35385;94;94600;Choisy-le-Roi;48.76540465517245;2.42203344827586
35386;94;94000;Créteil;48.78098638297872;2.45464180851064
35387;94;94120;Fontenay-sous-Bois;48.85095750000000;2.47537625000000
35388;94;94260;Fresnes;48.75766596774194;2.32520887096774
35389;94;94250;Gentilly;48.81263411764706;2.34224588235294
35390;94;94240;L'Haÿ-les-Roses;48.77668384615384;2.33762961538462
